id,x,z,v,alpha,t_period,l1_r,l2_r,l3_r,l4_r,l5_r,l6_r,l1_im,l2_im,l3_im,l4_im,l5_im,l6_im,ax,ay,az,dist_primary,dist_secondary,dist_curve,cj,stable,stability_order
266,380735.1280732169,11825.592029585154,-0.8791971510700266,1.5707607448960657,8.621962052681313,-3.185750571381149,-0.3138979817482943,0.7357619208882646,0.7357619208882646,0.9999957787080964,1,0.0,0.0,0.6772428976114498,-0.6772428976114498,0.0,0,37496.5761745685,69268.40999651384,87918.21991546912,356136.0881022859,11868.531610927212,0.029578176136583464,3.0009382346273634,False,1
267,380735.0577789984,11875.591980172361,-0.8772491067382002,1.572202568280454,8.629041683553911,-3.1685216851466125,-0.3156043863360347,0.7333743993067484,0.7333743993067484,1.0000040928197471,1,0.0,0.0,0.6798224441722381,-0.6798224441722381,0.0,0,37559.62852204265,69408.9247442297,87944.987835609,356069.45943113975,11918.345473533092,0.029708248977374316,3.0009020561335222,False,1
268,380734.91500389663,11925.591776324642,-0.8753132493842336,1.5736521893849365,8.636129409207125,-3.151153402695104,-0.3173436972704942,0.7309935760358192,0.7309935760358192,1.000008221333955,1,0.0,0.0,0.6823792926500842,-0.6823792926500842,0.0,0,37622.483624854765,69547.64041638997,87971.84547193555,356002.97207968414,11968.154627048643,0.02983832181816514,3.0008659632826427,False,1
269,380734.699340025,11975.591311213426,-0.8733894527838992,1.575109260906188,8.643225208227719,-3.133647523870525,-0.3191171526328094,0.72862313120053,0.72862313120053,0.9999958442806964,1,0.0,0.0,0.6849173769434254,-0.6849173769434254,0.0,0,37685.14227641234,69684.55381476277,87998.79173448835,355936.6246597798,12017.958990009458,0.02996839465895599,3.000829958269165,False,1
270,380734.41051166994,12025.590476988298,-0.8714775889960436,1.576572926021584,8.650328622774243,-3.115995291207479,-0.3209248476197302,0.7262545654142516,0.7262545654142516,0.999998077363728,1,0.0,0.0,0.6874270251006789,-0.6874270251006789,0.0,0,37747.60277160921,69822.09778975433,88025.8236533443,355870.4179521128,12067.758491886249,0.030098467499746883,3.0007940483973234,False,1
271,380734.04808883707,12075.589163467917,-0.869577535997112,1.5780444901882826,8.65743970324379,-3.0982001404460227,-0.3227682693029024,0.7238935137917201,0.7238935137917201,0.9999957522471906,1,0.0,0.0,0.6899142926262927,-0.6899142926262927,0.0,0,37809.86627676227,69961.0020136504,88052.94048995631,355804.35025877185,12117.553047720083,0.03022854034053765,3.0007582349301134,False,1
272,380733.6117194121,12125.5872592489,-0.8676891714516844,1.5795234693251876,8.6645582459875,-3.080259344595606,-0.3246482552029835,0.721538519370143,0.721538519370143,0.9999950194463576,1,0.0,0.0,0.6923772987637195,-0.6923772987637195,0.0,0,37871.93249985471,70098.1503207498,88080.14041503934,355738.42115006136,12167.342578735976,0.030358613181328476,3.000722522093758,False,1
273,380733.1010493168,12175.58465134144,-0.8658123748096742,1.5810099062755762,8.671684054724386,-3.062170353616296,-0.3265656914453643,0.7191883485183954,0.7191883485183954,1.0000013347748686,1,0.0,0.0,0.6948143678179789,-0.6948143678179789,0.0,0,37933.801175317494,70233.53891922637,88107.42165163244,355672.63018022804,12217.12700525932,0.030488686022119352,3.0006869139820145,False,1
274,380732.51565312647,12225.581224337004,-0.8639470293138872,1.5825041612906037,8.678817201488968,-3.04393671642552,-0.328522253913823,0.7168489182736127,0.7168489182736127,0.9999942901012728,1,0.0,0.0,0.6972319466606814,-0.6972319466606814,0.0,0,37995.4735677868,70370.75059234358,88134.78354107148,355606.9755782952,12266.90624020344,0.030618758862910204,3.0006514115984,False,1
275,380731.85526422155,12275.576863011736,-0.8620930151227336,1.5840051011015066,8.68595714929483,-3.025547926024818,-0.330517947064152,0.7145098802504259,0.7145098802504259,1.0000126183849722,1,0.0,0.0,0.6996178410537834,-0.6996178410537834,0.0,0,38056.94740922068,70508.18153120883,88162.22295500604,355541.45865257323,12316.680210592309,0.030748831703701053,3.000616022820048,False,1
276,380731.11938705825,12325.571447566452,-0.8602502211143368,1.5855147582812965,8.693104279882824,-3.007014474490254,-0.3325554068875637,0.7121851832129156,0.7121851832129156,1.0000064156239528,1,0.0,0.0,0.701987839737741,-0.701987839737741,0.0,0,38118.22574494663,70643.90043276204,88189.7404780937,355476.07609050727,12366.448821014801,0.03087890454449185,3.000580745148544,False,1
277,380730.3077016383,12375.564858800137,-0.8584185324110557,1.5870303914263555,8.700258283799537,-2.9883308686978847,-0.3346353739961479,0.7098704251090083,0.7098704251090083,0.999992784183258,1,0.0,0.0,0.7043365513322345,-0.7043365513322345,0.0,0,38179.307602665795,70777.90321775523,88217.33391277584,355410.8280821792,12416.211991930837,0.031008977385282726,3.0005455838564647,False,1
278,380729.41993473464,12425.556976878162,-0.8565978339038499,1.5885529547971124,8.70741860214861,-2.969486230364249,-0.3367578845784442,0.7075549098508944,0.7075549098508944,1.0000123860405454,1,0.0,0.0,0.7066510895882278,-0.7066510895882278,0.0,0,38240.19051778596,70914.4894566603,88245.00016237951,355345.71612981654,12465.969647745427,0.031139050226073633,3.0005105468405118,False,1
279,380728.45559191104,12475.547676442346,-0.8547880196349411,1.5900847361130184,8.714585692637645,-2.9504921915588223,-0.3389259801989258,0.7052541768856208,0.7052541768856208,1.0000090630834162,1,0.0,0.0,0.7089492399880657,-0.7089492399880657,0.0,0,38300.877971930604,71050.58021112703,88272.74005492864,355280.7365490492,12515.721690390283,0.03126912306686442,3.000475630822138,False,1
280,380727.4143682493,12525.536833799573,-0.8529889787544898,1.59162266238396,8.721759159825138,-2.9313413534705663,-0.341140278528961,0.7029616944255737,0.7029616944255737,1.0000081587941794,1,0.0,0.0,0.711222954949277,-0.711222954949277,0.0,0,38361.368438427045,71184.99964900235,88300.55113643239,355215.89003304497,12565.468039650817,0.03139919590765525,3.0004408418629698,False,1
281,380726.29585108487,12575.524321427527,-0.8512006057712938,1.59316817934573,8.728939131643907,-2.912037661792416,-0.3434029990786819,0.7006842366833298,0.7006842366833298,0.9999856127593408,1,0.0,0.0,0.7134798675429823,-0.7134798675429823,0.0,0,38421.6634547874,71317.74572408343,88328.43294079296,355151.1746011243,12615.20860375582,0.031529268748446145,3.000406180325831,False,1
282,380725.0997649519,12625.51001315986,-0.8494227913408648,1.5947199745851108,8.73612500247342,-2.8925692633693805,-0.3457142188497453,0.698410093459432,0.698410093459432,0.9999864979622912,1,0.0,0.0,0.7157056100051084,-0.7157056100051084,0.0,0,38481.760202217905,71453.40763292923,88356.3823211962,355086.5920907163,12664.943304081173,0.03165934158923692,3.000371654370148,False,1
283,380723.825703108,12675.49377818833,-0.847655432755169,1.5962799649348596,8.74331688549577,-2.872939689962392,-0.348076233854285,0.6961456814802631,0.6961456814802631,0.999988259330484,1,0.0,0.0,0.7179073084805913,-0.7179073084805913,0.0,0,38541.6601116574,71588.28087174016,88384.39877798651,355022.1406248612,12714.672047836379,0.031789414430027856,3.0003372644591875,False,1
284,380722.4733325618,12725.475485781262,-0.8458984254243564,1.5978473936512916,8.750514426778686,-2.853142513097209,-0.3504899828626143,0.6938857204686715,0.6938857204686715,1.0000122907303204,1,0.0,0.0,0.720078083133675,-0.720078083133675,0.0,0,38601.36180676386,71721.523157583,88412.48016603329,354957.8207905059,12764.394749038258,0.03191948727081869,3.0003030159271398,False,1
285,380721.0421977212,12775.4550001153,-0.8441516728116658,1.5994225762220864,8.757718248339255,-2.8331914104507816,-0.3529595210705711,0.69164894997508,0.69164894997508,0.9999891644334712,1,0.0,0.0,0.7222400448121443,-0.7222400448121443,0.0,0,38660.869795940176,71853.1343957635,88440.62767426994,354893.6280175195,12814.111307971034,0.03204956011160949,3.000268904065045,False,1
286,380719.5320720944,12825.43219011827,-0.8424150669360801,1.6010037900449836,8.764927088248474,-2.813061168214316,-0.3554830826552199,0.6894077920107243,0.6894077920107243,1.000024914947197,1,0.0,0.0,0.7243592521134766,-0.7243592521134766,0.0,0,38720.177175619,71987.56064677575,88468.83613029352,354829.5677518951,12863.82164840929,0.032179632952400374,3.0002349434069595,False,1
287,380717.9424526237,12875.406914829231,-0.8406885181821949,1.6025940743724447,8.772142220707455,-2.792778266034024,-0.3580669928954366,0.6871966669734335,0.6871966669734335,0.9999901907703658,1,0.0,0.0,0.7264770021612408,-0.7264770021612408,0.0,0,38779.29243379459,72121.33470062457,88497.10881564928,354765.6319363447,12913.525663723298,0.03230970579319117,3.0002011227298846,False,1
288,380716.27306758193,12925.37903859423,-0.8389719237946391,1.6041897423853386,8.77936276153402,-2.772325125596391,-0.3607108363183581,0.6849972854990423,0.6849972854990423,0.9999560140508432,1,0.0,0.0,0.7285705126205794,-0.7285705126205794,0.0,0,38838.21092838544,72253.51898783888,88525.44186309095,354701.824042691,12963.223271395138,0.032439778633982064,3.000167452641268,False,1
289,380714.5236027857,12975.348422950312,-0.8372651820860829,1.60579276593164,8.78658773737157,-2.7516830345026824,-0.363413893061916,0.6827896810388958,0.6827896810388958,1.0000008870732906,1,0.0,0.0,0.7306144813472292,-0.7306144813472292,0.0,0,38896.9273688746,72384.10788149027,88553.83134642578,354638.1481232854,13012.914383654183,0.03256985147477288,3.000133944277594,False,1
290,380712.6936451242,13025.314924278293,-0.8355682009937409,1.6074040128794684,8.793817462380694,-2.7308588367928524,-0.3661797018057213,0.6805849079224267,0.6805849079224267,1.0000846582036849,1,0.0,0.0,0.7326216325642483,-0.7326216325642483,0.0,0,38955.444349333586,72516.98170729665,88582.27745198132,354574.60130821896,13062.59890096537,0.032699924315563775,3.000100595973656,False,1
291,380710.7827869625,13075.278397146814,-0.8338808959086567,1.609023156369398,8.801053300427633,-2.709878912559618,-0.3690154939310254,0.678418497945317,0.678418497945317,1.0000718330231972,1,0.0,0.0,0.7346354249669244,-0.7346354249669244,0.0,0,39013.77104116761,72649.76402690502,88610.78335905436,354511.1749446485,13112.276723417044,0.032829997156354554,3.0000673961787974,False,1
292,380708.7907021208,13125.238697365941,-0.8322030180678198,1.6106480341993072,8.808268920445231,-2.6882467525864526,-0.3718346344343765,0.6756735257408947,0.6756735257408947,1.002356337455074,1,0.0,0.0,0.7358875142032233,-0.7358875142032233,0.0,0,39071.74313056364,72780.91692118008,88639.27238828021,354448.01294730767,13161.947759430404,0.032960069997145444,3.000034595466342,False,1
293,380706.71708131774,13175.195679828474,-0.830534913317724,1.612279943087133,8.815537716021732,-2.6673440825750943,-0.3748896815383455,0.674081084181426,0.674081084181426,1.000226645892497,1,0.0,0.0,0.7385311884040254,-0.7385311884040254,0.0,0,39129.82149833144,72910.66938014037,88667.95426046729,354384.7094233738,13211.611918644663,0.0330901428379362,3.0000015022201514,False,1
294,380704.5616432946,13225.149199093177,-0.8288760832159131,1.6139188076768105,8.822791051242175,-2.645876741416413,-0.3779505267308423,0.6720274287878626,0.6720274287878626,0.9999409187299204,1,0.0,0.0,0.7405590530956133,-0.7405590530956133,0.0,0,39187.57667080057,73041.682122805,88696.63063843916,354321.6414850801,13261.269113285241,0.033220215678727065,2.9999687669220267,False,1
295,380702.3238505096,13275.099096825345,-0.8272265388893466,1.6155674949160292,8.830045418047465,-2.624157233645417,-0.3810760685131491,0.6699056346851557,0.6699056346851557,0.9999802350944024,1,0.0,0.0,0.7424571934432732,-0.7424571934432732,0.0,0,39245.11238678434,73173.57461586701,88725.34869855888,354258.71733359416,13310.919224735602,0.03335028851951797,2.999936234240652,False,1
296,380700.0034160132,13325.045223639601,-0.8255862127491356,1.6172213344844049,8.837304178374781,-2.60224744072042,-0.384281253214022,0.6677974377685054,0.6677974377685054,1.0000285311914312,1,0.0,0.0,0.7443273096668338,-0.7443273096668338,0.0,0,39302.45050218294,73303.95536352272,88754.11695282799,354195.917177587,13360.562162828224,0.03348036136030876,2.9999038743009407,False,1
297,380697.6000995948,13374.98743094159,-0.8239550244679656,1.6188815402916836,8.844568416596523,-2.58016561663475,-0.3875735488574592,0.6657307973894828,0.6657307973894828,0.9999779330417264,1,0.0,0.0,0.7462041463974939,-0.7462041463974939,0.0,0,39359.59866045974,73432.82525835966,88782.93721470765,354133.23373016773,13410.197842393529,0.03361043420109965,2.999871678967672,False,1
298,380695.1134165671,13424.925556732584,-0.8223328793944685,1.6205508697533413,8.8518363414243,-2.5578787323013565,-0.3909503091312519,0.6636675589659771,0.6636675589659771,0.9999805528197016,1,0.0,0.0,0.7480383262671527,-0.7480383262671527,0.0,0,39416.546045083785,73561.62635970014,88811.80396446075,354070.67594348587,13459.826148040496,0.033740507041890425,2.999839665901674,False,1
299,380692.54303974536,13474.859444654461,-0.8207196953658625,1.6222265329467125,8.859108257869844,-2.5353911266050746,-0.3944165388897508,0.6616178799346333,0.6616178799346333,0.9999989210166316,1,0.0,0.0,0.7498417613393052,-0.7498417613393052,0.0,0,39473.29524388153,73692.72779602945,88840.71712286994,354008.24098423176,13509.446982453748,0.03387057988268127,2.999807833803936,False,1
300,380689.8886582832,13524.78893753244,-0.819115390651254,1.623908923828885,8.86638438132103,-2.512704976732784,-0.3979771965699157,0.6595897311139319,0.6595897311139319,1.0000039995308316,1,0.0,0.0,0.7516236456105135,-0.7516236456105135,0.0,0,39529.848297375196,73822.35592582339,88869.6763045492,353945.92650476034,13559.060249570997,0.03400065272347209,2.999776182286942,False,1
301,380687.1499067744,13574.713873588247,-0.8175198820714423,1.6255984268614596,8.873664442056242,-2.489813942001792,-0.4016356826379414,0.6575800090482027,0.6575800090482027,1.000010457634469,1,0.0,0.0,0.7533790227494234,-0.7533790227494234,0.0,0,39586.20410455635,73950.50809201787,88898.67994703123,353883.7329240776,13608.665845766527,0.03413072556426302,2.9997447152150603,False,1
302,380684.3264834314,13624.634092744653,-0.815933089359326,1.627294846849359,8.880948557705244,-2.4667178954070867,-0.4053971109768161,0.6555943914191024,0.6555943914191024,0.999998283969604,1,0.0,0.0,0.7551141645993453,-0.7551141645993453,0.0,0,39642.36408858339,74077.18262658101,88927.72737971181,353821.6584466036,13658.263674556914,0.03426079840505379,2.999713433108405,False,1
303,380681.4179978087,13674.549428177588,-0.8143549310005257,1.628999251756666,8.888236361974592,-2.4434084625893964,-0.4092650264170098,0.6536276447516758,0.6536276447516758,0.9999909340675172,1,0.0,0.0,0.7568212067781057,-0.7568212067781057,0.0,0,39698.32647986879,74207.17482321628,88956.8168720702,353759.7040856393,13707.853627422084,0.034390871245844626,2.999682340568687,False,1
304,380678.4240314965,13724.459709340119,-0.8127853268382096,1.6307111366005116,8.895527516981508,-2.419877692429349,-0.4132433284675321,0.651675224044705,0.651675224044705,1.000009386553531,1,0.0,0.0,0.7584930479460701,-0.7584930479460701,0.0,0,39754.089626884845,74336.13758182953,88985.94686940727,353697.8707501741,13757.435591231413,0.03452094408663551,2.9996514417964035,False,1
305,380675.34438201145,13774.364776808761,-0.8112242008430721,1.6324279697675856,8.902822455982422,-2.396129641124148,-0.4173392735511064,0.6497498672533892,0.6497498672533892,1.000005537932264,1,0.0,0.0,0.7601450968983461,-0.7601450968983461,0.0,0,39809.65707339987,74463.66201380613,89015.11730062615,353636.15479727054,13807.009479887114,0.034651016927426365,2.999620734735995,False,1
306,380672.1786737605,13824.264459084994,-0.8096714750618293,1.6341532269522947,8.910120927769828,-2.3721569307803927,-0.4215578175935845,0.6478489556728577,0.6478489556728577,0.999992780522314,1,0.0,0.0,0.7617727032569805,-0.7617727032569805,0.0,0,39865.027764412516,74589.74574635152,89044.32673783963,353574.5566221887,13856.575184123825,0.03478108976821719,2.999590222922508,False,1
307,380668.92643529974,13874.158576423568,-0.8081270716400423,1.6358864885446882,8.917422427311804,-2.347948209127189,-0.4259032263808316,0.6459642815417118,0.6459642815417118,1.0000071298907611,1,0.0,0.0,0.7633638054545906,-0.7633638054545906,0.0,0,39920.19888830464,74716.83809929299,89073.5733578278,353513.0781607265,13906.132580975423,0.03491116260900806,2.9995599118025464,False,1
308,380665.58747568127,13924.046965339894,-0.8065909169973967,1.6376247471615784,8.924727328278163,-2.3235051209646094,-0.4303837657088605,0.6441071735955706,0.6441071735955706,1.0000062093826425,1,0.0,0.0,0.7649319289764567,-0.7649319289764567,0.0,0,39975.17360009253,74845.21882317889,89102.85691399584,353451.716124729,13955.681583786372,0.03504123544979892,2.9995297998659023,False,1
309,380662.16140327667,13973.929447514272,-0.8050629360549498,1.6393710510706117,8.932035366836558,-2.2988191222803427,-0.4350055886874022,0.6422747995569447,0.6422747995569447,1.00000464364745,1,0.0,0.0,0.7664719646857008,-0.7664719646857008,0.0,0,40029.950714333216,74972.19695147067,89132.17602317924,353390.4710324906,14005.222078370969,0.035171308290589724,2.999499890624678,False,1
310,380658.6478759576,14023.805845998697,-0.8035430552330404,1.6411244764577897,8.939346433542797,-2.273883543185629,-0.4397759973013052,0.6404677829884846,0.6404677829884846,1.0000033224758214,1,0.0,0.0,0.7679832638367179,-0.7679832638367179,0.0,0,40084.53008761455,75097.77053862004,89161.5295865564,353329.34249277157,14054.753956262526,0.03530138113138054,2.999470186350586,False,1
311,380655.04655019013,14073.675981878989,-0.8020312019088052,1.6428849070317009,8.946660426959118,-2.248691338564416,-0.4447028946944999,0.6386868935199221,0.6386868935199221,1.000002521736688,1,0.0,0.0,0.7694653876435527,-0.7694653876435527,0.0,0,40138.91161375592,75221.93774464598,89190.91653887238,353268.3300842103,14104.277107916185,0.03543145397217144,2.999440689220084,False,1
312,380651.35711402376,14123.539676695682,-0.800527304443701,1.644652532955266,8.953977296833674,-2.2232355078174386,0.6369340951284336,0.6369340951284336,-0.4497950669081445,0.9999979687995848,1,0.0,0.7709193379835476,-0.7709193379835476,0.0,0.0,0,40193.09555306245,75349.49538414869,89220.33587229645,353207.4330703847,14153.791427287704,0.035561526812962235,2.99941140103875,False,1
313,380647.5791997213,14173.396746039221,-0.7990312917728396,1.646427050324704,8.961296879425143,-2.1975068281461696,-0.4550615161110545,0.6352088426024184,0.6352088426024184,0.999995591156626,1,0.0,0.0,0.7723427647474203,-0.7723427647474203,0.0,0,40247.081352963985,75476.00289321232,89249.78644147176,353146.6514267434,14203.296799702313,0.03569159965375317,2.9993823244137268,False,1
314,380643.7124250198,14223.247002341544,-0.7975430937530822,1.6482087590036656,8.96861900557509,-2.171495321251312,0.63351048317028,0.63351048317028,-0.4605120049263789,1.0000018862255962,1,0.0,0.7737331047657554,-0.7737331047657554,0.0,0.0,0,40300.86839412735,75601.14125664787,89279.26713451411,353085.98518765095,14252.793107436868,0.035821672494543995,2.999353461931274,False,1
315,380639.75653787504,14273.090266248497,-0.7960626414998238,1.6499964863884544,8.975943721069916,-2.145192996029065,-0.4661581774837154,0.6318431312869635,0.6318431312869635,1.0000041643382176,1,0.0,0.0,0.7750940818648467,-0.7750940818648467,0.0,0,40354.45761327172,75724.90884520409,89308.7770588059,353025.43303916085,14302.280250352693,0.03595174533533484,2.9993248146846327,False,1
316,380635.71123457194,14322.926352784109,-0.794589866783163,1.651791407368446,8.983270983794643,-2.11858961081195,0.6302089443344421,0.6302089443344421,-0.4720123221687566,0.999997741863804,1,0.0,0.7764267787098275,-0.7764267787098275,0.0,0.0,0,40407.84929618146,75848.84272217695,89338.3152384416,352964.99423643283,14351.758120243934,0.03608181817612566,2.9992963843625358,False,1
317,380631.57607103226,14372.755063609276,-0.7931247017170873,1.6535941683592728,8.990600512403143,-2.091670853524581,0.6286048806234714,0.6286048806234714,-0.4780867559061003,0.9999992523987996,1,0.0,0.7777252206750731,-0.7777252206750731,0.0,0.0,0,40461.0419977596,75974.94932152482,89367.88046037522,352904.66954131814,14401.226587668556,0.03621189101691645,2.999268174276768,False,1
318,380627.35073468165,14422.576209046973,-0.7916670796964984,1.6554032586355825,8.99793225394216,-2.0644240985580504,-0.4843961602520292,0.6270329173072701,0.6270329173072701,1.0000050444572488,1,0.0,0.0,0.7789900960234817,-0.7789900960234817,0.0,0,40514.035909478494,76099.72142132744,89397.47176062013,352844.45829615794,14450.685541236906,0.03634196385770729,2.999240186140141,False,1
319,380623.03497805493,14472.389603277239,-0.7902169349513587,1.6572183945928811,9.005266234508287,-2.0368361142359457,-0.4909571303286314,0.625496807125794,0.625496807125794,1.0000044519087454,1,0.0,0.0,0.7802243772070443,-0.7802243772070443,0.0,0,40566.83181454579,76223.15742074409,89427.08821607963,352784.35933661537,14500.134878383613,0.03647203669849816,2.999212421163872,False,1
320,380618.6284330147,14522.19504836921,-0.7887742022381193,1.6590413565329771,9.012602300517578,-2.00888986380247,0.6239963694654759,0.6239963694654759,-0.4977871152272621,1.000002893686868,1,0.0,0.7814257143856078,-0.7814257143856078,0.0,0.0,0,40619.42916755908,76345.25569536921,89456.72876652419,352724.372652201,14549.574477874803,0.03660210953928903,2.9991848817269857,False,1
321,380614.13078992406,14571.99234956747,-0.7873388172004662,1.660871299613271,9.019940383721588,-1.9805673913892368,0.62253331290124,0.62253331290124,-0.5049059748294961,0.9999982376133024,1,0.0,0.7825942289914349,-0.7825942289914349,0.0,0.0,0,40671.82804343273,76468.88738030316,89486.39242552781,352664.4976985097,14599.004226271587,0.03673218238007989,2.999157569631154,False,1
322,380609.5416148204,14621.781298862148,-0.7859107161575261,1.6627088291271293,9.027280261858158,-1.95184680001889,0.621106015662669,0.621106015662669,-0.5123350976840921,1.0000021670124477,1,0.0,0.7837254170599164,-0.7837254170599164,0.0,0.0,0,40724.02734735422,76593.35633984637,89516.0781415894,352604.7349417368,14648.423990362284,0.036862255220870735,2.9991304876108176,False,1
323,380604.8607372205,14671.56171052066,-0.7844898363034742,1.6645516296131109,9.034622029422016,-1.9227070054081827,0.6197198234683294,0.6197198234683294,-0.5201002199810428,0.9999980694262924,1,0.0,0.7848241424088406,-0.7848241424088406,0.0,0.0,0,40776.02838181099,76716.52293461512,89545.78500126347,352545.082787608,14697.833676132894,0.036992328061661486,2.999103636448189,False,1
324,380600.0876748117,14721.333367869443,-0.7830761155029528,1.6664028020638446,9.04196541949563,-1.8931199037718471,0.6183721958467862,0.6183721958467862,-0.5282283977469737,1.0000017660984248,1,0.0,0.785884449390116,-0.785884449390116,0.0,0.0,0,40827.8296799509,76838.38571182429,89575.51197633192,352485.5420255384,14747.233140881164,0.037122400902452404,2.999077019083032,False,1
325,380595.22221484565,14771.096077796823,-0.7816694923309868,1.668259287515509,9.049310464576909,-1.8630568670588183,0.617067163921792,0.617067163921792,-0.536752058080399,1.0000022698939743,1,0.0,0.7869092943923277,-0.7869092943923277,0.0,0.0,0,40879.43207339378,76958.94316366964,89605.25812034821,352426.111474749,14796.622282577171,0.03725247374324319,2.9990506366680845,False,1
326,380590.26400210237,14820.849631703988,-0.7802699061001219,1.6701232041630916,9.056657040604032,-1.8324830579011269,0.6158054159492097,0.6158054159492097,-0.5457073843478835,1.000002695694859,1,0.0,0.7878968572139635,-0.7878968572139635,0.0,0.0,0,40930.83517811692,77081.87375029428,89635.02245872936,352366.79100052203,14846.000976204976,0.037382546584034046,2.9990244912601303,False,1
327,380585.2127491893,14870.593825777363,-0.7788772967696688,1.671994023793704,9.0640050891452,-1.8013589589251433,0.6145890499585608,0.6145890499585608,-0.5551364130071794,1.0000002865025186,1,0.0,0.7888472996546222,-0.7888472996546222,0.0,0.0,0,40982.039122433984,77204.8276815607,89664.80402036353,352307.58003354893,14895.369106503083,0.037512619424824936,2.9989985845343514,False,1
328,380580.06809713005,14920.328447070655,-0.7774916050721729,1.6738721509749188,9.071354484795398,-1.7696376783763648,0.6134187715955548,0.6134187715955548,-0.5650875816985512,0.9999983779624804,1,0.0,0.7897586698097836,-0.7897586698097836,0.0,0.0,0,41033.04349438718,77326.51073280523,89694.6018505431,352248.4784680046,14944.726545930649,0.037642692265615715,2.998972918513905,False,1
329,380574.8296644925,14970.053278126203,-0.7761127724948923,1.67575723930744,9.078705089189173,-1.737263997603704,0.6122950220332434,0.6122950220332434,-0.5756176029159066,1.0000015482384368,1,0.0,0.7906285599599986,-0.7906285599599986,0.0,0.0,0,41083.84775946417,77446.92161040725,89724.41502224647,352189.4863027789,14994.073162255121,0.03777276510640659,2.9989474952533786,False,1
330,380569.49728148064,15019.76812189961,-0.7747407408442648,1.6776475505155108,9.086056939615188,-1.7041737408828566,0.6112221908106787,0.6112221908106787,-0.5867947775935936,0.9999985069151084,1,0.0,0.7914598380733017,-0.7914598380733017,0.0,0.0,0,41134.45280890714,77566.05882166626,89754.24253843949,352130.602331173,15043.40885662128,0.03790283794719741,2.998922315896837,False,1
331,380564.0705106162,15069.472751040032,-0.7733754530342416,1.679546329955958,9.093409848707118,-1.670287521592789,0.6101997081275363,0.6101997081275363,-0.5986994827448946,0.9999983519244556,1,0.0,0.7922485020914003,-0.7922485020914003,0.0,0.0,0,41184.857699888875,77687.87777293385,89784.08350042568,352071.82690454565,15092.733485743089,0.03803291078798831,2.9988973827230776,False,1
332,380558.5490603764,15119.166951780631,-0.7720168524043265,1.6814513694498785,9.100763753766024,-1.6355096320720977,0.6092298150309424,0.6092298150309424,-0.6114303177104078,0.9999989522884158,1,0.0,0.7929942662034144,-0.7929942662034144,0.0,0.0,0,41235.0624920128,77809.43169424207,89813.93697128328,352013.15952635603,15142.046929183549,0.03816298362877908,2.998872697350073,False,1
333,380552.9326002912,15168.850504150732,-0.7706648829950508,1.6833627471496844,9.108118557328408,-1.5997209431262505,0.6083140738334982,0.6083140738334982,-0.625108886001157,1.0000013543214268,1,0.0,0.793695695204272,-0.793695695204272,0.0,0.0,0,41285.06696113071,77929.74557560826,89843.8020287305,351954.5999437704,15191.349059145918,0.03829305646956996,2.998848261563984,False,1
334,380547.22092144506,15218.523200119022,-0.7693194891832142,1.685280177290553,9.115474246100549,-1.5627715215841262,0.6074559104919118,0.6074559104919118,-0.6398889137551365,0.9999989531307126,1,0.0,0.7943539464775429,-0.7943539464775429,0.0,0.0,0,41334.871591810894,78048.81801523025,89873.67767848006,351896.1473124067,15240.639767343835,0.0384231293103608,2.998824076755193,False,1
335,380541.41359905695,15268.184805073757,-0.7679806165119263,1.687205866864817,9.122830657122607,-1.524466056838067,0.6066555384242437,0.6066555384242437,-0.6559674967244329,0.9999988724848402,1,0.0,0.7949654093523154,-0.7949654093523154,0.0,0.0,0,41384.475589183334,78166.64796658378,89903.56307277275,351837.80186402507,15289.918908221525,0.03855320215115163,2.9988001449743464,False,1
336,380535.51034656115,15317.83509822469,-0.7666482107991426,1.6891377618588963,9.130187723510168,-1.4845456952392,0.6059152763782648,0.6059152763782648,-0.6736068039909775,0.9999994954153774,1,0.0,0.7955294471511838,-0.7955294471511838,0.0,0.0,0,41433.87896908034,78286.93461820204,89933.45728087866,351779.563152728,15339.186358572546,0.03868327499194254,2.9987764678220707,False,1
337,380529.5108867401,15367.473858098952,-0.7653222184333386,1.6910756853952138,9.137545381655274,-1.4426533200155858,0.6052376608189098,0.6052376608189098,-0.6931673445104486,0.9999989293866186,1,0.0,0.7960453967299136,-0.7960453967299136,0.0,0.0,0,41483.08177529776,78407.19592537325,89963.35936627652,351721.43071339687,15388.441995953324,0.03881334783273335,2.99875304687919,False,1
338,380523.41489456285,15417.100855583922,-0.7640025865361253,1.6930206124268057,9.144903536649416,0.6046245548201796,0.6046245548201796,-0.7151680700507289,-1.3982731158724884,0.9999981943954884,1,0.796511561517498,-0.796511561517498,0.0,0.0,0.0,0,41532.08377585246,78526.24722759254,89993.26843313119,351663.40431399597,15437.68568876131,0.03894342067352416,2.9987298838466026,False,1
339,380517.22198674426,15466.715852235662,-0.7626892630264922,1.69497301245836,9.15226206373986,0.6040771673794781,0.6040771673794781,-0.7404049154092514,-1.3506120779282542,1.00000114064619,1,0.7969252247824824,-0.7969252247824824,0.0,0.0,0.0,0,41580.884456523636,78644.08753257901,90023.1836496872,351605.48395700095,15486.917294149293,0.03907349351431504,2.9987069805118938,False,1
